,loss
152,2.662362813949585
153,2.7569377422332764
154,2.7529313564300537
155,2.8072009086608887
156,2.789367914199829
157,2.7666304111480713
158,2.7361671924591064
159,2.685098648071289
160,2.6505324840545654
161,2.6072609424591064
162,2.5794429779052734
163,2.609039545059204
164,2.6256747245788574
165,2.623962640762329
166,2.6814124584198
167,2.441237211227417
168,2.526869535446167
169,2.542806386947632
170,2.5328216552734375
171,2.508936882019043
172,2.589568853378296
173,2.5105581283569336
174,2.6124517917633057
175,2.565622091293335
176,2.624945640563965
177,2.41504168510437
178,2.434946060180664
179,2.4974076747894287
180,2.557304620742798
181,2.5518670082092285
182,2.5116400718688965
183,2.557609796524048
184,2.494035482406616
185,2.5371975898742676
186,2.499051332473755
187,2.4717681407928467
188,2.4486420154571533
189,2.4384968280792236
190,2.460200071334839
191,2.4303531646728516
192,2.4507365226745605
193,2.4699392318725586
194,2.440336227416992
195,2.352433443069458
196,2.3148999214172363
197,2.34049916267395
198,2.2571933269500732
199,2.296719551086426
200,2.3639466762542725
201,2.3861844539642334
202,2.3572726249694824
203,2.3494129180908203
204,2.385040283203125
205,2.3776509761810303
206,2.347083330154419
207,2.3551344871520996
208,2.29638409614563
209,2.3320953845977783
210,2.393442392349243
211,2.376894474029541
212,2.3951046466827393
213,2.2959516048431396
214,2.289933443069458
215,2.259303092956543
216,2.2504825592041016
217,2.2124245166778564
218,2.213721990585327
219,2.099771022796631
220,2.077942132949829
221,2.0252017974853516
222,2.0815470218658447
223,2.12924861907959
224,2.14438533782959
225,2.1110615730285645
226,2.0767438411712646
227,2.026700496673584
228,2.0464329719543457
229,2.02514386177063
230,2.0288522243499756
231,2.0001227855682373
232,1.9520645141601562
233,1.8532902002334595
234,1.8814647197723389
235,1.862976312637329
236,1.8203470706939697
237,1.7289488315582275
238,1.7429512739181519
239,1.7426396608352661
240,1.670716643333435
241,1.9596573114395142
242,1.72225821018219
243,1.663401484489441
244,1.6944395303726196
245,1.702499508857727
246,1.6260496377944946
247,1.6188805103302002
248,1.5974072217941284
249,1.6005736589431763
250,1.6330840587615967
251,1.5918673276901245
252,1.507446050643921
253,1.451451063156128
254,1.4894460439682007
255,1.5021824836730957
256,1.5093637704849243
257,1.6005548238754272
258,1.6046053171157837
259,1.5031418800354004
260,1.475374698638916
261,1.400774598121643
262,1.489526629447937
263,1.4164551496505737
264,1.4435796737670898
265,1.4151686429977417
266,1.4364333152770996
267,1.471487283706665
268,1.477712869644165
269,1.4491301774978638
270,1.4748618602752686
271,1.3230518102645874
272,1.252949595451355
273,1.3544824123382568
274,1.4450557231903076
275,1.3546093702316284
276,1.2726290225982666
277,1.2758039236068726
278,1.3006510734558105
279,1.2223306894302368
280,1.310541033744812
281,1.3881115913391113
282,1.3176811933517456
283,1.3653650283813477
284,1.465775966644287
285,1.340317726135254
286,1.4036632776260376
287,1.381567120552063
288,1.283528208732605
289,1.3415539264678955
290,1.2769502401351929
291,1.2420822381973267
292,1.4309519529342651
293,1.4560105800628662
294,1.3647993803024292
295,1.2203603982925415
296,1.2863202095031738
297,1.3925707340240479
298,1.2869353294372559
299,1.2532455921173096
